customer_id,order_date,first_purchase,days_to_second_purchase
17950,2010-12-09 15:20:00,2010-12-09 15:16:00,0
17951,2010-12-16 12:55:00,2010-12-01 12:40:00,15
17954,2010-12-07 12:37:00,2010-12-03 14:18:00,3
17955,2011-05-04 12:33:00,2011-05-04 12:29:00,0
17961,2010-12-21 10:26:00,2010-12-02 19:18:00,18
17964,2011-11-08 10:44:00,2010-12-02 13:32:00,340
17965,2010-12-09 18:09:00,2010-12-05 15:54:00,4
17966,2011-06-08 10:51:00,2011-03-23 17:25:00,76
17969,2011-06-26 13:00:00,2010-12-13 15:34:00,194
17974,2011-10-26 15:17:00,2011-05-04 11:50:00,175
17975,2010-12-14 11:12:00,2010-12-08 11:38:00,5
17979,2011-03-25 12:07:00,2011-03-25 11:34:00,0
17980,2011-05-19 14:29:00,2010-12-15 15:50:00,154
17988,2011-07-01 15:22:00,2011-01-17 11:59:00,165
17990,2010-12-21 12:57:00,2010-12-13 12:10:00,8
17991,2011-04-28 15:58:00,2011-04-27 16:39:00,0
17994,2011-03-11 15:14:00,2011-02-22 11:02:00,17
17997,2011-07-06 16:54:00,2011-06-28 17:28:00,7
17999,2011-11-02 15:56:00,2010-12-08 15:17:00,329
18001,2011-11-27 16:02:00,2011-09-14 11:21:00,74
18005,2011-12-06 11:51:00,2011-10-23 14:40:00,43
18008,2011-03-21 15:07:00,2011-01-25 12:26:00,55
18013,2011-07-07 14:11:00,2011-07-07 14:08:00,0
18016,2011-01-28 15:21:00,2010-12-10 17:14:00,48
18017,2011-06-23 15:48:00,2011-02-02 13:57:00,141
18018,2011-08-23 17:37:00,2011-05-24 13:22:00,91
18024,2011-07-10 12:40:00,2011-07-10 12:28:00,0
18030,2011-12-05 16:37:00,2011-10-28 13:55:00,38
18034,2011-11-18 12:22:00,2011-11-18 12:08:00,0
18035,2011-10-27 17:57:00,2011-10-27 17:48:00,0
18036,2011-08-26 12:55:00,2011-04-08 11:26:00,140
18037,2011-01-21 15:45:00,2010-12-12 16:20:00,39
18040,2011-11-20 14:20:00,2011-04-08 08:27:00,226
18041,2010-12-02 11:35:00,2010-12-02 11:21:00,0
18043,2011-05-17 12:40:00,2010-12-08 12:35:00,160
18044,2011-03-01 10:25:00,2010-12-14 12:25:00,76
18048,2011-05-20 14:58:00,2011-05-20 14:54:00,0
18055,2010-12-07 09:13:00,2010-12-05 10:52:00,1
18059,2011-10-26 14:36:00,2011-10-03 09:30:00,23
18061,2011-01-21 10:35:00,2010-12-08 13:03:00,43
18062,2011-05-03 09:34:00,2011-01-06 10:03:00,116
18064,2011-07-29 16:39:00,2011-04-18 15:08:00,102
18065,2010-12-10 12:45:00,2010-12-10 12:44:00,0
18069,2011-04-18 16:31:00,2011-01-16 15:50:00,92
18071,2011-03-27 11:59:00,2010-12-09 10:33:00,108
18073,2011-05-27 14:12:00,2011-05-26 19:38:00,0
18075,2011-01-25 10:20:00,2010-12-14 10:48:00,41
18077,2010-12-19 11:19:00,2010-12-08 10:21:00,11
18078,2011-05-06 14:32:00,2011-03-25 15:08:00,41
18079,2011-08-05 11:00:00,2011-04-15 12:14:00,111
18080,2011-11-21 08:02:00,2011-04-11 10:10:00,223
18081,2011-08-19 12:23:00,2011-07-29 11:56:00,21
18085,2011-01-13 15:17:00,2010-12-01 12:08:00,43
18087,2011-09-02 15:12:00,2011-02-22 10:43:00,192
18092,2010-12-20 11:45:00,2010-12-09 10:00:00,11
18093,2011-02-15 10:52:00,2011-02-10 12:15:00,4
18094,2011-04-15 14:05:00,2011-02-21 08:50:00,53
18095,2011-01-31 12:50:00,2011-01-11 12:37:00,20
18096,2011-10-13 13:35:00,2011-10-07 11:55:00,6
18097,2011-01-04 10:22:00,2010-12-20 14:49:00,14
18101,2011-11-28 13:37:00,2011-07-19 13:05:00,132
18102,2010-12-07 16:43:00,2010-12-07 16:42:00,0
18109,2010-12-12 10:47:00,2010-12-05 10:58:00,6
18112,2011-11-27 14:43:00,2011-06-26 13:56:00,154
18116,2010-12-16 13:21:00,2010-12-10 12:14:00,6
18118,2010-12-10 12:20:00,2010-12-05 12:13:00,5
18121,2011-07-13 12:53:00,2011-07-08 12:14:00,5
18122,2011-09-16 12:34:00,2011-07-12 11:37:00,66
18123,2011-11-15 14:23:00,2011-11-08 13:31:00,7
18125,2011-02-17 13:47:00,2011-01-27 15:02:00,20
18127,2011-11-20 12:45:00,2011-07-29 10:06:00,114
18130,2011-11-11 09:25:00,2011-10-13 15:58:00,28
18135,2011-09-20 14:08:00,2011-06-02 14:04:00,110
18136,2011-05-12 11:59:00,2011-01-24 12:08:00,107
18139,2011-11-21 14:47:00,2011-11-21 14:06:00,0
18142,2011-07-05 13:19:00,2011-05-08 12:31:00,58
18143,2011-08-15 12:07:00,2011-07-21 10:44:00,25
18144,2010-12-14 13:02:00,2010-12-01 13:45:00,12
18145,2011-05-19 10:38:00,2011-01-31 12:10:00,107
18146,2011-07-22 12:08:00,2011-05-03 16:35:00,79
18147,2011-10-25 11:46:00,2011-08-23 12:22:00,62
18149,2011-05-08 12:48:00,2011-03-11 12:44:00,58
18150,2011-07-22 15:43:00,2011-05-22 10:47:00,61
18151,2011-07-28 11:35:00,2011-02-23 08:29:00,155
18154,2011-12-06 16:41:00,2011-10-27 10:40:00,40
18155,2011-06-22 11:59:00,2011-02-21 10:36:00,121
18156,2011-11-27 12:24:00,2010-12-05 12:29:00,356
18158,2011-11-30 16:19:00,2011-09-12 09:03:00,79
18160,2011-10-13 15:50:00,2011-05-23 13:41:00,143
18161,2011-04-01 08:22:00,2011-01-24 11:56:00,66
18167,2011-11-04 13:51:00,2011-08-26 11:40:00,70
18168,2010-12-15 11:08:00,2010-12-02 18:08:00,12
18170,2011-08-19 16:04:00,2011-05-06 15:13:00,105
18171,2011-04-15 11:36:00,2011-01-10 09:55:00,95
18172,2011-02-23 12:37:00,2011-02-23 10:44:00,0
18173,2011-04-19 15:20:00,2011-03-10 11:56:00,40
18177,2011-04-20 15:25:00,2011-03-29 08:46:00,22
18178,2011-02-03 14:08:00,2010-12-10 12:42:00,55
18179,2011-01-17 14:51:00,2011-01-07 14:22:00,10
18180,2011-07-26 08:51:00,2011-07-20 08:59:00,5
18183,2011-04-26 15:26:00,2011-03-10 10:08:00,47
18188,2011-09-23 12:58:00,2011-02-22 14:43:00,212
18189,2011-09-23 12:40:00,2011-03-17 09:49:00,190
18190,2011-05-31 14:48:00,2011-01-13 10:35:00,138
18196,2011-09-05 16:22:00,2011-02-22 16:13:00,195
18198,2011-02-02 10:06:00,2011-01-07 13:39:00,25
18202,2011-05-24 12:10:00,2011-02-01 13:36:00,111
18204,2011-08-22 09:10:00,2011-05-31 15:26:00,82
18205,2011-11-03 13:22:00,2011-09-26 12:02:00,38
18210,2011-10-19 15:29:00,2011-03-17 16:58:00,215
18211,2011-07-26 12:24:00,2011-03-06 12:09:00,142
18217,2011-11-10 13:18:00,2011-09-30 10:44:00,41
18218,2011-05-12 12:53:00,2011-03-03 12:24:00,70
18219,2010-12-14 12:30:00,2010-12-06 10:05:00,8
18221,2011-06-08 11:37:00,2011-05-12 14:13:00,26
18223,2011-01-17 11:55:00,2010-12-16 16:42:00,31
18225,2011-02-07 14:33:00,2010-12-09 15:46:00,59
18226,2011-03-29 10:50:00,2011-01-06 09:00:00,82
18228,2011-10-14 09:21:00,2011-09-21 10:48:00,22
18229,2010-12-08 10:51:00,2010-12-01 16:25:00,6
18230,2011-04-01 11:31:00,2011-02-10 13:06:00,49
18231,2011-03-16 11:36:00,2011-02-24 09:08:00,20
18232,2011-05-31 08:03:00,2011-05-26 16:30:00,4
18235,2011-08-11 15:56:00,2011-05-06 13:35:00,97
18236,2011-06-06 14:13:00,2011-04-13 09:52:00,54
18237,2011-08-12 12:44:00,2011-07-28 13:05:00,14
18239,2011-01-21 15:36:00,2010-12-02 17:48:00,49
18241,2011-06-16 11:51:00,2011-05-06 09:22:00,41
18242,2011-05-27 14:22:00,2011-05-10 11:20:00,17
18245,2011-01-31 11:46:00,2010-12-19 14:58:00,42
18246,2011-11-16 11:49:00,2011-04-20 13:55:00,209
18248,2011-08-09 10:19:00,2011-06-06 13:18:00,63
18252,2011-10-20 12:43:00,2011-06-21 11:47:00,121
18257,2011-02-22 11:05:00,2011-02-16 15:13:00,5
18259,2011-09-15 14:37:00,2010-12-08 13:38:00,281
18260,2011-01-09 14:42:00,2010-12-16 18:23:00,23
18261,2011-10-27 15:36:00,2011-09-05 09:34:00,52
18263,2011-07-07 10:04:00,2011-04-01 11:48:00,96
18265,2011-09-28 14:10:00,2011-07-04 15:26:00,85
18270,2011-11-01 13:57:00,2011-03-18 12:41:00,228
18272,2011-04-28 18:11:00,2011-04-07 09:35:00,21
18273,2011-09-05 11:27:00,2011-03-27 11:22:00,162
18282,2011-12-02 11:43:00,2011-08-05 13:35:00,118
18283,2011-01-23 14:58:00,2011-01-06 14:14:00,17
18287,2011-10-12 10:23:00,2011-05-22 10:39:00,142
